PAIR,CHANNEL_1,CHANNEL_2,SHOCK,HORIZON_MONTHS,MODEL_VARIANT,N_OBSERVATIONS,N_ETFS,N_DATES,INFERENCE_CLASS,FOCAL_CHANNEL,CONDITIONAL_ON,FOCAL_REGRESSOR,COVARIANCE_METHOD,DK_BANDWIDTH,CONDITION_NUMBER,PAIRWISE_ARCH_CORRELATION,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,HOLM_P_WITHIN_PROFILE,BH_Q_WITHIN_PROFILE
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,7,PRIMARY_ALIGNED,806,11,185,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H7,7,71.74541370879987,0.578871696715514,RELIABLE_ESTIMATE,-0.026797143149377364,0.010857082880366766,-2.4681715562690925,0.014493811678220768,-0.04821752213613441,-0.005376764162620323,0.14119842726515602,0.037683910363374
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,8,PRIMARY_ALIGNED,795,11,184,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H8,8,72.78998720401844,0.5791461477674187,RELIABLE_ESTIMATE,-0.00489016458458313,0.012254857118146462,-0.3990388902488292,0.6903298112006458,-0.0290691436969786,0.019288814527812337,1.0,0.9048197586222729
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,8,PRIMARY_ALIGNED,795,11,184,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H8,8,72.78998720401844,0.5791461477674187,RELIABLE_ESTIMATE,-0.020524805368619593,0.010832994203563184,-1.894656729518842,0.059714875460131864,-0.04189843200885187,0.0008488212716126833,0.38692307521420355,0.09703667262271427
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,9,PRIMARY_ALIGNED,784,11,183,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H9,9,69.73738872181461,0.579434159285176,RELIABLE_ESTIMATE,-0.017531044559730164,0.010716100484165417,-1.6359537301497695,0.10357744044192087,-0.03867481179616851,0.0036127226767081813,0.9321969639772878,0.26930134514899423
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,9,PRIMARY_ALIGNED,784,11,183,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H9,9,69.73738872181461,0.579434159285176,RELIABLE_ESTIMATE,-0.022836881174199186,0.013025282415778742,-1.753273399011659,0.0812386449223159,-0.04853685851157555,0.0028630961631771756,0.40619322461157953,0.11079159631345763
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,10,PRIMARY_ALIGNED,773,11,182,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H10,10,70.6306247800298,0.5797366374380295,RELIABLE_ESTIMATE,-0.02619002763242171,0.01214288606366194,-2.156820668094415,0.0323385754017323,-0.05014984878107258,-0.002230206483770838,0.3557243294190553,0.14013382674083996
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,10,PRIMARY_ALIGNED,773,11,182,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H10,10,70.6306247800298,0.5797366374380295,RELIABLE_ESTIMATE,-0.02142687974069552,0.015808006279680008,-1.355444789279857,0.1769648529201159,-0.05261855865394234,0.009764799172551297,0.5308945587603477,0.20914028072377336
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,11,PRIMARY_ALIGNED,762,11,181,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H11,11,71.6349040726479,0.5800545662265386,RELIABLE_ESTIMATE,-0.034553939857729865,0.014901547466855557,-2.318815541445324,0.021528421476396283,-0.06395813263079296,-0.00514974708466677,0.2583410577167554,0.13993473959657582
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,11,PRIMARY_ALIGNED,762,11,181,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H11,11,71.6349040726479,0.5800545662265386,RELIABLE_ESTIMATE,-0.021341144207159702,0.017176897834394127,-1.2424329708957869,0.21569304333186776,-0.05523512845873707,0.01255284004441767,0.5308945587603477,0.2336674636095234
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,12,PRIMARY_ALIGNED,751,11,180,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,TRIPLE_A1,DK_H12,12,71.45669828120417,0.5803890157601055,RELIABLE_ESTIMATE,-0.028170568743012436,0.015852628013124672,-1.7770283084728615,0.0772618523070811,-0.059452645741978914,0.0031115082559540416,0.772618523070811,0.25110101999801354
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,12,PRIMARY_ALIGNED,751,11,180,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,TRIPLE_A2,DK_H12,12,71.45669828120417,0.5803890157601055,RELIABLE_ESTIMATE,-0.012942087491570175,0.016912472997671534,-0.7652392109274622,0.4451368858354509,-0.046315562357572615,0.020431387374432262,0.5308945587603477,0.4451368858354509
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,0,PRIMARY_ALIGNED,883,11,192,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DATE_CLUSTERED,0,36.41236708358342,0.5772674029737415,RELIABLE_ESTIMATE,-0.010706499057957742,0.007833742323591021,-1.3667157554717522,0.17332102203116645,-0.026158258028871704,0.004745259912956219,0.7821913687235891,0.20483393512774217
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,0,PRIMARY_ALIGNED,883,11,192,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DATE_CLUSTERED,0,36.41236708358342,0.5772674029737415,RELIABLE_ESTIMATE,-0.01783954377161545,0.012412847501457693,-1.437183834693891,0.15230191596102724,-0.042323413653017644,0.006644326109786745,1.0,0.3711646030505027
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,1,PRIMARY_ALIGNED,872,11,191,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H1,1,36.45193303106486,0.5774671262291861,RELIABLE_ESTIMATE,-0.018647037436164544,0.013131127444570342,-1.4200637009181571,0.15722790540254514,-0.044548556382030494,0.007254481509701406,0.7821913687235891,0.20439627702330868
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,1,PRIMARY_ALIGNED,872,11,191,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H1,1,36.45193303106486,0.5774671262291861,RELIABLE_ESTIMATE,-0.02465498142092989,0.017954324599842857,-1.3732057301195102,0.1713067398694628,-0.06007039268291946,0.010760429841059679,1.0,0.3711646030505027
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,2,PRIMARY_ALIGNED,861,11,190,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H2,2,36.421959929384435,0.5776757183922019,RELIABLE_ESTIMATE,-0.022613878753218908,0.019498701851851465,-1.1597632973228753,0.24760820686813226,-0.061076922075012696,0.01584916456857488,0.7821913687235891,0.26544095119384375
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,2,PRIMARY_ALIGNED,861,11,190,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H2,2,36.421959929384435,0.5776757183922019,RELIABLE_ESTIMATE,-0.027213603541882254,0.023838225204718483,-1.1415952030059544,0.2550666279272342,-0.07423676927517961,0.019809562191415105,1.0,0.4144832703817556
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,3,PRIMARY_ALIGNED,850,11,189,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H3,3,36.451799582349466,0.5778937078588277,RELIABLE_ESTIMATE,-0.028823033475203635,0.025805113705810474,-1.1169504542316209,0.26544095119384375,-0.07972781855531332,0.022081751604906042,0.7821913687235891,0.26544095119384375
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,3,PRIMARY_ALIGNED,850,11,189,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H3,3,36.451799582349466,0.5778937078588277,RELIABLE_ESTIMATE,-0.03355146425160488,0.02886562043627231,-1.162333036481155,0.24657360507043005,-0.09049359677867849,0.02339066827546874,1.0,0.4144832703817556
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,4,PRIMARY_ALIGNED,839,11,188,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H4,4,36.48264582680189,0.5781216632477837,RELIABLE_ESTIMATE,-0.05267044860828201,0.03361379222444125,-1.5669296774549673,0.11882174765284184,-0.11898141967999637,0.013640522463432357,0.7821913687235891,0.1716314132763271
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,4,PRIMARY_ALIGNED,839,11,188,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H4,4,36.48264582680189,0.5781216632477837,RELIABLE_ESTIMATE,-0.04794639889667899,0.032201076984385124,-1.4889687981532125,0.1381801192899411,-0.1114704627729649,0.015577664979606935,1.0,0.3711646030505027
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,5,PRIMARY_ALIGNED,828,11,187,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H5,5,36.52480466034912,0.5783601971725533,RELIABLE_ESTIMATE,-0.06362395940948753,0.038614595058492185,-1.6476661043087968,0.10110947634408826,-0.13980283694276874,0.012554918123793668,0.7821913687235891,0.1716314132763271
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,5,PRIMARY_ALIGNED,828,11,187,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H5,5,36.52480466034912,0.5783601971725533,RELIABLE_ESTIMATE,-0.0758240951440253,0.02995401243419048,-2.5313501925864603,0.012190385239104118,-0.13491737428881717,-0.016730815999233442,0.15847500810835355,0.15847500810835352
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,6,PRIMARY_ALIGNED,817,11,186,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H6,6,36.52354833794924,0.5786099704377102,RELIABLE_ESTIMATE,-0.07210930536344362,0.041676286711998155,-1.7302238527571154,0.08525792746837645,-0.1543311988872133,0.010112588160326064,0.767321347215388,0.1716314132763271
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,6,PRIMARY_ALIGNED,817,11,186,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H6,6,36.52354833794924,0.5786099704377102,RELIABLE_ESTIMATE,-0.05609704806845652,0.0323627120227149,-1.7333852623069057,0.0846933698017185,-0.1199444699959488,0.007750373859035757,1.0,0.3711646030505027
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,7,PRIMARY_ALIGNED,806,11,185,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H7,7,36.524489383302274,0.578871696715514,RELIABLE_ESTIMATE,-0.07083360699213564,0.04357540715016151,-1.625540909991775,0.105758912969913,-0.1568052944098125,0.015138080425541198,0.7821913687235891,0.1716314132763271
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,7,PRIMARY_ALIGNED,806,11,185,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H7,7,36.524489383302274,0.578871696715514,RELIABLE_ESTIMATE,-0.04969056519696595,0.029640664866857836,-1.676432206233219,0.09535177398622016,-0.1081698346161657,0.008788704222233788,1.0,0.3711646030505027
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,8,PRIMARY_ALIGNED,795,11,184,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H8,8,37.01549299723848,0.5791461477674187,RELIABLE_ESTIMATE,-0.07370202396871996,0.044285442724814696,-1.664249456118051,0.09777392109044863,-0.16107773013186405,0.01367368219442415,0.7821913687235891,0.1716314132763271
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,8,PRIMARY_ALIGNED,795,11,184,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H8,8,37.01549299723848,0.5791461477674187,RELIABLE_ESTIMATE,-0.02495795469901709,0.030138753926341914,-0.8281017443525861,0.40869153663676877,-0.08442207530304964,0.03450616590501546,1.0,0.5903322195864438
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,9,PRIMARY_ALIGNED,784,11,183,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H9,9,36.43880430071707,0.579434159285176,RELIABLE_ESTIMATE,-0.0886262004662987,0.04232759913267134,-2.093815909296186,0.03766173527565611,-0.1721421123468295,-0.005110288585767897,0.43401178858817846,0.16320085286117647
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,9,PRIMARY_ALIGNED,784,11,183,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H9,9,36.43880430071707,0.579434159285176,RELIABLE_ESTIMATE,-0.014220863169015694,0.0268642559864467,-0.5293600230801206,0.5972008061205584,-0.06722629890534938,0.038784572567318,1.0,0.7057827708697508
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,10,PRIMARY_ALIGNED,773,11,182,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H10,10,36.02031679808348,0.5797366374380295,RELIABLE_ESTIMATE,-0.1052810885470276,0.04987861914918617,-2.1107458534915233,0.03616764904901487,-0.203699437174419,-0.006862739919636207,0.43401178858817846,0.16320085286117647
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,10,PRIMARY_ALIGNED,773,11,182,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H10,10,36.02031679808348,0.5797366374380295,RELIABLE_ESTIMATE,-0.01125541348358719,0.03685277309271858,-0.30541564552739314,0.7604005563382672,-0.08397172223457844,0.06146089526740406,1.0,0.8237672693664561
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,11,PRIMARY_ALIGNED,762,11,181,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H11,11,36.94923915630009,0.5800545662265386,RELIABLE_ESTIMATE,-0.0962562469435435,0.043847885882111554,-2.195231195463697,0.02942632601969395,-0.18277824689264968,-0.009734246994437312,0.38254223825602135,0.16320085286117647
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,11,PRIMARY_ALIGNED,762,11,181,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H11,11,36.94923915630009,0.5800545662265386,RELIABLE_ESTIMATE,0.0044026124227691255,0.04026063320572352,0.1093527863874541,0.9130444940495863,-0.07504090997514229,0.08384613482068054,1.0,0.9130444940495863
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,12,PRIMARY_ALIGNED,751,11,180,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,JOINT_A1,DK_H12,12,36.934151390353485,0.5803890157601055,RELIABLE_ESTIMATE,-0.06747460012277606,0.03480160773699491,-1.9388357179558982,0.054093944299094435,-0.1361488017766076,0.001199601531055458,0.5409394429909443,0.1716314132763271
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,12,PRIMARY_ALIGNED,751,11,180,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,JOINT_A2,DK_H12,12,36.934151390353485,0.5803890157601055,RELIABLE_ESTIMATE,0.02051467799924164,0.031716974362840794,0.6468043819235285,0.5185870782079435,-0.04207259985596282,0.0831019558544461,1.0,0.6741632016703265
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,0,PRIMARY_ALIGNED,883,11,192,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DATE_CLUSTERED,0,26.26125206600512,0.5772674029737415,RELIABLE_ESTIMATE,0.007631001795838945,0.00399779349407426,1.9088033954605252,0.057786763541510744,-0.0002544939141611805,0.015516497505839071,0.13948196896401086,0.06260232716996997
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,0,PRIMARY_ALIGNED,883,11,192,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DATE_CLUSTERED,0,26.26125206600512,0.5772674029737415,RELIABLE_ESTIMATE,-0.002489092230538753,0.00785894988425662,-0.3167207155150598,0.751801426213333,-0.01799057215672036,0.013012387695642853,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,1,PRIMARY_ALIGNED,872,11,191,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H1,1,25.68745192958702,0.5774671262291861,RELIABLE_ESTIMATE,0.015090323157467197,0.008125212098008639,1.8572220608451064,0.06482726364215338,-0.0009368866905928985,0.03111753300552729,0.13948196896401086,0.06482726364215338
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,1,PRIMARY_ALIGNED,872,11,191,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H1,1,25.68745192958702,0.5774671262291861,RELIABLE_ESTIMATE,-3.067711378558923e-05,0.015805186114749965,-0.0019409523913774258,0.9984533813856625,-0.031206852146905814,0.031145497919334637,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,2,PRIMARY_ALIGNED,861,11,190,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H2,2,25.748145859633514,0.5776757183922019,RELIABLE_ESTIMATE,0.02392963211828581,0.011940715074533627,2.00403677408913,0.04649398965467028,0.0003754363213295496,0.04748382791524207,0.13948196896401086,0.05494744231915579
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,2,PRIMARY_ALIGNED,861,11,190,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H2,2,25.748145859633514,0.5776757183922019,RELIABLE_ESTIMATE,0.009413922915776396,0.02185019268543577,0.4308393546593865,0.6670761303229038,-0.03368765965289377,0.05251550548444656,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,3,PRIMARY_ALIGNED,850,11,189,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H3,3,25.246123917096988,0.5778937078588277,RELIABLE_ESTIMATE,0.03546525365607543,0.016214825228786714,2.1872115891272634,0.029961135555324047,0.0034788728637648036,0.06745163444838606,0.11984454222129619,0.038949476221921256
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,3,PRIMARY_ALIGNED,850,11,189,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H3,3,25.246123917096988,0.5778937078588277,RELIABLE_ESTIMATE,0.008392845629819833,0.03219759293603415,0.26066686557885277,0.7946347175128409,-0.05512214473957443,0.07190783599921409,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,4,PRIMARY_ALIGNED,839,11,188,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H4,4,24.700265170712477,0.5781216632477837,RELIABLE_ESTIMATE,0.050718656233973224,0.019133476969448084,2.650780948750698,0.008719097428314448,0.012973452439328327,0.08846386002861811,0.05231458456988669,0.014168533321010979
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,4,PRIMARY_ALIGNED,839,11,188,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H4,4,24.700265170712477,0.5781216632477837,RELIABLE_ESTIMATE,0.006822972089565132,0.04147711958962248,0.16449966046514547,0.8695154886508007,-0.07500022890129578,0.08864617308042604,1.0,0.9984533813856625
